Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Announced Date,Funding Stage,Pre-Money Valuation,Equity Only Funding,Number of Investors,Number of Partner Investors
Series C - Fugue,https://www.crunchbase.com/funding_round/luminal-series-c--d9414332,Fugue,https://www.crunchbase.com/organization/luminal,Series C,"$20,000,000","Jan 13, 2016",Late Stage Venture,,Yes,2,1
Series A - DOTS Technology Corp,https://www.crunchbase.com/funding_round/dots-devices-series-a--90cb24be,DOTS Technology Corp,https://www.crunchbase.com/organization/dots-devices,Series A,"$10,012,000","Jan 11, 2016",Early Stage Venture,,Yes,1,
Seed Round - Docent Health,https://www.crunchbase.com/funding_round/docent-health-seed--2e7a63bf,Docent Health,https://www.crunchbase.com/organization/docent-health,Seed,"$2,100,000","Jan 11, 2016",Seed,,Yes,3,
Series B - Millendo Therapeutics,https://www.crunchbase.com/funding_round/atterocor-series-b--3cd99808,Millendo Therapeutics,https://www.crunchbase.com/organization/atterocor,Series B,"$62,000,000","Jan 5, 2016",Early Stage Venture,,Yes,9,3
Seed Round - Timescale,https://www.crunchbase.com/funding_round/timescaledb-seed--082b8674,Timescale,https://www.crunchbase.com/organization/timescaledb,Seed,"$3,700,000","Jan 1, 2016",Seed,,Yes,1,
Series A - Crowdpac,https://www.crunchbase.com/funding_round/crowdpac-series-a--09e3d9fb,Crowdpac,https://www.crunchbase.com/organization/crowdpac,Series A,"$6,000,000","Jan 1, 2016",Early Stage Venture,,Yes,7,3
Series B - PsiKick,https://www.crunchbase.com/funding_round/psikick-series-b--522989ae,PsiKick,https://www.crunchbase.com/organization/psikick,Series B,"$16,500,000","Dec 18, 2015",Early Stage Venture,,Yes,4,1
Seed Round - Likelihood,https://www.crunchbase.com/funding_round/likelihood-seed--81aab5e7,Likelihood,https://www.crunchbase.com/organization/likelihood,Seed,"$5,500,000","Dec 18, 2015",Seed,,Yes,4,1
Seed Round - Sundar,https://www.crunchbase.com/funding_round/sundar-io-seed--14132e3e,Sundar,https://www.crunchbase.com/organization/sundar-io,Seed,"$1,300,000","Dec 15, 2015",Seed,,Yes,6,
Series B - CupoNation,https://www.crunchbase.com/funding_round/cuponation-series-b--dad9b791,CupoNation,https://www.crunchbase.com/organization/cuponation,Series B,"€10,000,000","Dec 10, 2015",Early Stage Venture,,Yes,8,1
Series B - Global Savings Group,https://www.crunchbase.com/funding_round/global-savings-group-series-b--dc12e8cd,Global Savings Group,https://www.crunchbase.com/organization/global-savings-group,Series B,"€10,000,000","Dec 10, 2015",Early Stage Venture,,Yes,8,1
Series B - Eargo,https://www.crunchbase.com/funding_round/aria-innovations-series-b--01c10c3f,Eargo,https://www.crunchbase.com/organization/aria-innovations,Series B,"$25,000,000","Dec 9, 2015",Early Stage Venture,,Yes,4,
Series A - Swift Navigation,https://www.crunchbase.com/funding_round/swift-navigation-inc-series-a--ad93e4b2,Swift Navigation,https://www.crunchbase.com/organization/swift-navigation-inc,Series A,"$11,000,000","Dec 8, 2015",Early Stage Venture,,Yes,8,2
Series A - OpsClarity,https://www.crunchbase.com/funding_round/opsclarity-series-a--9c63315a,OpsClarity,https://www.crunchbase.com/organization/opsclarity,Series A,"$11,000,000","Dec 3, 2015",Early Stage Venture,,Yes,5,
Series B - ZeroFOX,https://www.crunchbase.com/funding_round/zerofox-series-b--d7481eb5,ZeroFOX,https://www.crunchbase.com/organization/zerofox,Series B,"$27,000,000","Dec 3, 2015",Early Stage Venture,,Yes,3,2
Series A - ThreatQuotient,https://www.crunchbase.com/funding_round/threatq-series-a--e3eb7bed,ThreatQuotient,https://www.crunchbase.com/organization/threatq,Series A,"$10,200,000","Dec 2, 2015",Early Stage Venture,,Yes,3,2
Series A - GOQii,https://www.crunchbase.com/funding_round/goqii-series-a--208a0898,GOQii,https://www.crunchbase.com/organization/goqii,Series A,"$13,400,000","Nov 26, 2015",Early Stage Venture,,Yes,3,
Series C - Placester,https://www.crunchbase.com/funding_round/placester-series-c--fa0ba15f,Placester,https://www.crunchbase.com/organization/placester,Series C,"$27,000,000","Nov 24, 2015",Late Stage Venture,,Yes,2,2
Series D - Naaptol,https://www.crunchbase.com/funding_round/naaptol-series-d--0ba8f8c0,Naaptol,https://www.crunchbase.com/organization/naaptol,Series D,"$51,700,000","Nov 24, 2015",Late Stage Venture,,Yes,4,1
Series B - ObsEva,https://www.crunchbase.com/funding_round/obseva-series-b--e9214493,ObsEva,https://www.crunchbase.com/organization/obseva,Series B,"$60,000,000","Nov 23, 2015",Early Stage Venture,,Yes,5,
Series A - MindTickle,https://www.crunchbase.com/funding_round/mindtickle-series-a--18c43e13,MindTickle,https://www.crunchbase.com/organization/mindtickle,Series A,"$12,500,000","Nov 19, 2015",Early Stage Venture,,Yes,3,1
Seed Round - Nuvolo,https://www.crunchbase.com/funding_round/nuvolo-technologies-seed--5587a37a,Nuvolo,https://www.crunchbase.com/organization/nuvolo-technologies,Seed,"$2,000,000","Nov 18, 2015",Seed,,Yes,2,
Funding Round - Upskill (formerly APX Labs),https://www.crunchbase.com/funding_round/apx-labs-undisclosed--8d40e968,Upskill (formerly APX Labs),https://www.crunchbase.com/organization/apx-labs,Funding Round,"$13,000,000","Nov 18, 2015",,,Yes,6,2
Series B - Console Connect Inc.,https://www.crunchbase.com/funding_round/iix-inc-series-b--e8490de7,Console Connect Inc.,https://www.crunchbase.com/organization/iix-inc,Series B,"$26,000,000","Nov 17, 2015",Early Stage Venture,,Yes,5,3
Venture Round - CCP Games,https://www.crunchbase.com/funding_round/ccp-games-series-unknown--da11124f,CCP Games,https://www.crunchbase.com/organization/ccp-games,Venture - Series Unknown,"$30,000,000","Nov 12, 2015",,,Yes,2,1
Series B - Amplyx Pharmaceuticals,https://www.crunchbase.com/funding_round/amplyx-pharmaceuticals-series-b--77ef91f8,Amplyx Pharmaceuticals,https://www.crunchbase.com/organization/amplyx-pharmaceuticals,Series B,"$40,500,000","Nov 11, 2015",Early Stage Venture,,Yes,3,
Series A - Waltz Networks,https://www.crunchbase.com/funding_round/waltz-networks-series-a--252da0c7,Waltz Networks,https://www.crunchbase.com/organization/waltz-networks,Series A,"$6,750,000","Nov 10, 2015",Early Stage Venture,,Yes,1,
Series B - Nightstar Therapeutics,https://www.crunchbase.com/funding_round/nightstarx-series-b--0956dee9,Nightstar Therapeutics,https://www.crunchbase.com/organization/nightstarx,Series B,"$35,000,000","Nov 7, 2015",Early Stage Venture,,Yes,2,1
Seed Round - Narrativ,https://www.crunchbase.com/funding_round/narrativ-seed--6912da35,Narrativ,https://www.crunchbase.com/organization/narrativ,Seed,"$3,000,000","Nov 1, 2015",Seed,,Yes,7,1
Seed Round - Sochat,https://www.crunchbase.com/funding_round/sochat-seed--eb07250f,Sochat,https://www.crunchbase.com/organization/sochat,Seed,"$2,000,000","Oct 29, 2015",Seed,,Yes,9,4
Series A - Personal Genome Diagnostics (PGD),https://www.crunchbase.com/funding_round/personal-genome-diagnostics-pgd-series-a--9a92a8a3,Personal Genome Diagnostics (PGD),https://www.crunchbase.com/organization/personal-genome-diagnostics-pgd,Series A,"$21,400,000","Oct 28, 2015",Early Stage Venture,,Yes,3,1
Series A - Desktop Metal,https://www.crunchbase.com/funding_round/desktop-metal-series-a--7337621d,Desktop Metal,https://www.crunchbase.com/organization/desktop-metal,Series A,"$14,000,000","Oct 27, 2015",Early Stage Venture,,Yes,7,
Series A - Uptake,https://www.crunchbase.com/funding_round/uptake-3-series-a--c28afb76,Uptake,https://www.crunchbase.com/organization/uptake-3,Series A,"$6,000,000","Oct 27, 2015",Early Stage Venture,,Yes,3,1
Series B - The Players' Tribune,https://www.crunchbase.com/funding_round/the-players-tribune-series-b--638e929a,The Players' Tribune,https://www.crunchbase.com/organization/the-players-tribune,Series B,"$5,500,000","Oct 27, 2015",Early Stage Venture,,Yes,2,2
Series A - Cardionomic,https://www.crunchbase.com/funding_round/cardionomic-series-a--1ceec4e8,Cardionomic,https://www.crunchbase.com/organization/cardionomic,Series A,"$20,000,000","Oct 26, 2015",Early Stage Venture,,Yes,3,
Series C - Collective Health,https://www.crunchbase.com/funding_round/collectivehealth-series-c--4a227a6a,Collective Health,https://www.crunchbase.com/organization/collectivehealth,Series C,"$81,000,000","Oct 20, 2015",Late Stage Venture,,Yes,9,5
Series B - illusive networks,https://www.crunchbase.com/funding_round/illusive-networks-series-b--69eb1195,illusive networks,https://www.crunchbase.com/organization/illusive-networks,Series B,"$22,000,000","Oct 20, 2015",Early Stage Venture,,Yes,5,2
Seed Round - AppSheet,https://www.crunchbase.com/funding_round/appsheet-seed--b7c3bae1,AppSheet,https://www.crunchbase.com/organization/appsheet,Seed,"$1,500,000","Oct 16, 2015",Seed,,Yes,1,
Series B - Galera Therapeutics,https://www.crunchbase.com/funding_round/galera-therapeutics-series-b--683179f0,Galera Therapeutics,https://www.crunchbase.com/organization/galera-therapeutics,Series B,"$37,000,000","Oct 14, 2015",Early Stage Venture,,Yes,6,4
Series A - FabFitFun,https://www.crunchbase.com/funding_round/fabfitfun-series-a--894fe2cd,FabFitFun,https://www.crunchbase.com/organization/fabfitfun,Series A,"$3,500,000","Oct 13, 2015",Early Stage Venture,,Yes,14,3
Series A - DataVisor,https://www.crunchbase.com/funding_round/datavisor-series-a--c6eb9c39,DataVisor,https://www.crunchbase.com/organization/datavisor,Series A,"$14,500,000","Oct 13, 2015",Early Stage Venture,,Yes,2,
Venture Round - Cape Productions,https://www.crunchbase.com/funding_round/cape-productions-series-unknown--156e4fbc,Cape Productions,https://www.crunchbase.com/organization/cape-productions,Venture - Series Unknown,"$10,000,000","Oct 13, 2015",,,Yes,5,
Series B - GLAMSQUAD,https://www.crunchbase.com/funding_round/glamsquad-series-b--20f3970e,GLAMSQUAD,https://www.crunchbase.com/organization/glamsquad,Series B,"$15,000,000","Oct 9, 2015",Early Stage Venture,,Yes,6,1
Series B - MOVE Guides,https://www.crunchbase.com/funding_round/move-guides-series-b--cc814b5c,MOVE Guides,https://www.crunchbase.com/organization/move-guides,Series B,"$15,600,000","Oct 7, 2015",Early Stage Venture,,Yes,3,3
Series B - Code42,https://www.crunchbase.com/funding_round/code-42-software-series-b--de6c1f9d,Code42,https://www.crunchbase.com/organization/code-42-software,Series B,"$85,000,000","Oct 6, 2015",Early Stage Venture,,Yes,4,2
Seed Round - NodePrime,https://www.crunchbase.com/funding_round/nodeprime-seed--e487ab12,NodePrime,https://www.crunchbase.com/organization/nodeprime,Seed,"$7,000,000","Sep 30, 2015",Seed,,Yes,8,5
Series A - Therachon,https://www.crunchbase.com/funding_round/therachon-series-a--bb557f4b,Therachon,https://www.crunchbase.com/organization/therachon,Series A,"$35,000,000","Sep 30, 2015",Early Stage Venture,,Yes,4,
Venture Round - Lytmus,https://www.crunchbase.com/funding_round/lytmus-series-unknown--f4fafa3a,Lytmus,https://www.crunchbase.com/organization/lytmus,Venture - Series Unknown,"$7,200,000","Sep 30, 2015",,,Yes,2,
"Series A - SyncHR, Inc.",https://www.crunchbase.com/funding_round/synchr-series-a--48ee227f,"SyncHR, Inc.",https://www.crunchbase.com/organization/synchr,Series A,"$18,000,000","Sep 29, 2015",Early Stage Venture,,Yes,5,1
Private Equity Round - Wheels Up,https://www.crunchbase.com/funding_round/wheels-up-private-equity--6b558895,Wheels Up,https://www.crunchbase.com/organization/wheels-up,Private Equity,"$115,000,000","Sep 28, 2015",Private Equity,"$425,000,000",Yes,4,1
Series B - Stormpath,https://www.crunchbase.com/funding_round/stormpath-series-b--8cefb8a8,Stormpath,https://www.crunchbase.com/organization/stormpath,Series B,"$15,000,000","Sep 28, 2015",Early Stage Venture,,Yes,3,1
Seed Round - CrowdMed,https://www.crunchbase.com/funding_round/crowdmed-seed--fdd1a954,CrowdMed,https://www.crunchbase.com/organization/crowdmed,Seed,"$765,000","Sep 28, 2015",Seed,,Yes,9,
Series G - Acquia,https://www.crunchbase.com/funding_round/acquia-series-g--ada6e4c1,Acquia,https://www.crunchbase.com/organization/acquia,Series G,"$55,000,000","Sep 28, 2015",Late Stage Venture,,Yes,3,2
Series A - StreamSets,https://www.crunchbase.com/funding_round/streamsets-series-a--cf221426,StreamSets,https://www.crunchbase.com/organization/streamsets,Series A,"$12,500,000","Sep 24, 2015",Early Stage Venture,,Yes,5,
Series E - BlueJeans Network,https://www.crunchbase.com/funding_round/blue-jeans-network-series-e--49eacdd5,BlueJeans Network,https://www.crunchbase.com/organization/blue-jeans-network,Series E,"$76,500,000","Sep 23, 2015",Late Stage Venture,,Yes,8,4
Series D - Cloudflare,https://www.crunchbase.com/funding_round/cloudflare-series-d--86e2df31,Cloudflare,https://www.crunchbase.com/organization/cloudflare,Series D,"$110,000,000","Sep 22, 2015",Late Stage Venture,,Yes,10,3
Private Equity Round - Akari Therapeutics,https://www.crunchbase.com/funding_round/celsus-therapeutics-private-equity--2aaf2ee9,Akari Therapeutics,https://www.crunchbase.com/organization/celsus-therapeutics,Private Equity,"$75,000,000","Sep 21, 2015",Private Equity,,Yes,7,
Series A - LearnUp,https://www.crunchbase.com/funding_round/learnup-series-a--f0df3656,LearnUp,https://www.crunchbase.com/organization/learnup,Series A,"$8,000,000","Sep 16, 2015",Early Stage Venture,,Yes,5,1
Series B - Proteostasis Therapeutics,https://www.crunchbase.com/funding_round/proteostasis-therapeutics-series-b--04030456,Proteostasis Therapeutics,https://www.crunchbase.com/organization/proteostasis-therapeutics,Series B,"$37,000,000","Sep 8, 2015",Early Stage Venture,,Yes,7,2
Seed Round - Instabase,https://www.crunchbase.com/funding_round/instabase-seed--c4df0ad3,Instabase,https://www.crunchbase.com/organization/instabase,Seed,"$3,750,000","Aug 31, 2015",Seed,,Yes,2,2
Series A - Mighty AI,https://www.crunchbase.com/funding_round/spare5-series-a--2b76c4bf,Mighty AI,https://www.crunchbase.com/organization/spare5,Series A,"$10,000,000","Aug 25, 2015",Early Stage Venture,"$40,000,000",Yes,3,1
Series C - Coursera,https://www.crunchbase.com/funding_round/coursera-series-c--940ccd2a,Coursera,https://www.crunchbase.com/organization/coursera,Series C,"$49,500,000","Aug 25, 2015",Late Stage Venture,,Yes,4,2
Venture Round - IDfy,https://www.crunchbase.com/funding_round/idfy-series-unknown--f10546ff,IDfy,https://www.crunchbase.com/organization/idfy,Venture - Series Unknown,,"Aug 18, 2015",,,Yes,2,
Seed Round - HyperVerge,https://www.crunchbase.com/funding_round/hyperverge-seed--f81a1b49,HyperVerge,https://www.crunchbase.com/organization/hyperverge,Seed,"$1,000,000","Aug 17, 2015",Seed,,Yes,3,
"Seed Round - Guideline, Inc.",https://www.crunchbase.com/funding_round/guideline-technologies-inc-seed--dda11023,"Guideline, Inc.",https://www.crunchbase.com/organization/guideline-technologies-inc,Seed,"$2,000,000","Aug 17, 2015",Seed,,Yes,8,3
Series A - Rhythm Metabolic,https://www.crunchbase.com/funding_round/rhythm-metabolic-series-a--18120575,Rhythm Metabolic,https://www.crunchbase.com/organization/rhythm-metabolic,Series A,"$40,000,000","Aug 13, 2015",Early Stage Venture,,Yes,8,
Series C - Illumitex,https://www.crunchbase.com/funding_round/illumitex-series-c--905b3720,Illumitex,https://www.crunchbase.com/organization/illumitex,Series C,"$16,000,000","Aug 11, 2015",Late Stage Venture,,Yes,6,3
Debt Financing - Quad Learning,https://www.crunchbase.com/funding_round/quad-learning-debt-financing--ad39ccda,Quad Learning,https://www.crunchbase.com/organization/quad-learning,Debt Financing,"$4,832,058","Aug 7, 2015",,,No,5,1
Series A - Goop Inc.,https://www.crunchbase.com/funding_round/goop-series-a--15d6bf13,Goop Inc.,https://www.crunchbase.com/organization/goop,Series A,"$10,000,000","Aug 6, 2015",Early Stage Venture,,Yes,3,2
Series F - Tintri,https://www.crunchbase.com/funding_round/tintri-series-f--26d854a1,Tintri,https://www.crunchbase.com/organization/tintri,Series F,"$125,000,000","Aug 5, 2015",Late Stage Venture,"$665,000,000",Yes,5,4
Series A - Olio Devices,https://www.crunchbase.com/funding_round/olio-devices-series-a--8e4dd87c,Olio Devices,https://www.crunchbase.com/organization/olio-devices,Series A,"$10,000,000","Jul 30, 2015",Early Stage Venture,,Yes,3,1
Series B - Ra Pharmaceuticals,https://www.crunchbase.com/funding_round/ra-pharmaceuticals-series-b--de99d166,Ra Pharmaceuticals,https://www.crunchbase.com/organization/ra-pharmaceuticals,Series B,"$58,500,000","Jul 23, 2015",Early Stage Venture,,Yes,9,
Series D - Apprenda,https://www.crunchbase.com/funding_round/apprenda-series-d--8f8c828e,Apprenda,https://www.crunchbase.com/organization/apprenda,Series D,"$24,000,000","Jul 21, 2015",Late Stage Venture,,Yes,3,2
Series A - Pager,https://www.crunchbase.com/funding_round/pager-series-a--a13e3ed2,Pager,https://www.crunchbase.com/organization/pager,Series A,"$14,000,000","Jul 13, 2015",Early Stage Venture,,Yes,7,1
Seed Round - Transifex,https://www.crunchbase.com/funding_round/transifex-seed--49aadb82,Transifex,https://www.crunchbase.com/organization/transifex,Seed,"$4,000,000","Jul 7, 2015",Seed,,Yes,5,
Series E - 23andMe,https://www.crunchbase.com/funding_round/23andme-series-e--cf661088,23andMe,https://www.crunchbase.com/organization/23andme,Series E,"$115,000,000","Jul 3, 2015",Late Stage Venture,"$985,000,000",Yes,8,2
Series B - HackerOne,https://www.crunchbase.com/funding_round/hackerone-series-b--5277cde6,HackerOne,https://www.crunchbase.com/organization/hackerone,Series B,"$25,000,000","Jun 24, 2015",Early Stage Venture,"$115,000,000",Yes,8,2
Series A - Canopy,https://www.crunchbase.com/funding_round/beanstalk-tax-series-a--5dde1c2c,Canopy,https://www.crunchbase.com/organization/beanstalk-tax,Series A,"$8,000,000","Jun 23, 2015",Early Stage Venture,,Yes,3,3
Series A - Barkly,https://www.crunchbase.com/funding_round/cylent-systems-series-a--6b7feb01,Barkly,https://www.crunchbase.com/organization/cylent-systems,Series A,"$12,500,000","Jun 23, 2015",Early Stage Venture,,Yes,2,
Venture Round - Clementia Pharmaceuticals,https://www.crunchbase.com/funding_round/clementia-pharmaceuticals-series-unknown--7d5ea17c,Clementia Pharmaceuticals,https://www.crunchbase.com/organization/clementia-pharmaceuticals,Venture - Series Unknown,"$60,000,000","Jun 23, 2015",,,Yes,8,3
Post-IPO Equity - Ardelyx,https://www.crunchbase.com/funding_round/ardelyx-post-ipo-equity--2b2453ab,Ardelyx,https://www.crunchbase.com/organization/ardelyx,Post-IPO Equity,"$77,771,627","Jun 22, 2015",,,Yes,7,1
Series B - Enigma,https://www.crunchbase.com/funding_round/enigma-technologies-series-b--de415a03,Enigma,https://www.crunchbase.com/organization/enigma-technologies,Series B,"$28,200,000","Jun 22, 2015",Early Stage Venture,,Yes,6,2
Series B - Casper,https://www.crunchbase.com/funding_round/casper-series-b--e2421f2e,Casper,https://www.crunchbase.com/organization/casper,Series B,"$55,000,000","Jun 22, 2015",Early Stage Venture,"$550,000,000",Yes,17,6
Series B - Tamr,https://www.crunchbase.com/funding_round/tamr-series-b--06e42995,Tamr,https://www.crunchbase.com/organization/tamr,Series B,"$25,200,000","Jun 19, 2015",Early Stage Venture,,Yes,7,3
Series A - Framebridge,https://www.crunchbase.com/funding_round/framebridge-series-a--43ad7027,Framebridge,https://www.crunchbase.com/organization/framebridge,Series A,"$7,700,000","Jun 18, 2015",Early Stage Venture,,Yes,3,2
Series B - The Players' Tribune,https://www.crunchbase.com/funding_round/the-players-tribune-series-b--dbef1e14,The Players' Tribune,https://www.crunchbase.com/organization/the-players-tribune,Series B,"$9,500,000","Jun 16, 2015",Early Stage Venture,,Yes,1,1
Series A - Fetchr,https://www.crunchbase.com/funding_round/fetchr-series-a--09f75d4f,Fetchr,https://www.crunchbase.com/organization/fetchr,Series A,"$11,000,000","Jun 12, 2015",Early Stage Venture,,Yes,8,1
Series A - XTuit Pharmaceuticals,https://www.crunchbase.com/funding_round/xtuit-pharmaceuticals-series-a--7336f67d,XTuit Pharmaceuticals,https://www.crunchbase.com/organization/xtuit-pharmaceuticals,Series A,"$22,000,000","Jun 11, 2015",Early Stage Venture,,Yes,5,
Series D - Duolingo,https://www.crunchbase.com/funding_round/duolingo-series-d--e0fe8ebb,Duolingo,https://www.crunchbase.com/organization/duolingo,Series D,"$45,000,000","Jun 10, 2015",Late Stage Venture,"$425,000,000",Yes,7,3
Series D - Lattice Engines,https://www.crunchbase.com/funding_round/lattice-engines-series-d--ec08f86e,Lattice Engines,https://www.crunchbase.com/organization/lattice-engines,Series D,"$28,000,000","Jun 10, 2015",Late Stage Venture,"$102,000,000",Yes,5,4
Series C - TabbedOut,https://www.crunchbase.com/funding_round/tabbedout-series-c--bf8255da,TabbedOut,https://www.crunchbase.com/organization/tabbedout,Series C,"$21,500,000","Jun 4, 2015",Late Stage Venture,,Yes,3,
Series C - Gainspeed,https://www.crunchbase.com/funding_round/gainspeed-series-c--f0b558fb,Gainspeed,https://www.crunchbase.com/organization/gainspeed,Series C,"$12,500,000","Jun 2, 2015",Late Stage Venture,,Yes,1,1
Series C - GumGum,https://www.crunchbase.com/funding_round/gumgum-series-c--871a5f7e,GumGum,https://www.crunchbase.com/organization/gumgum,Series C,"$26,000,000","May 28, 2015",Late Stage Venture,"$200,000,000",Yes,4,5
Series A - Intelligence Node,https://www.crunchbase.com/funding_round/intelligencenode-series-a--2f8a8186,Intelligence Node,https://www.crunchbase.com/organization/intelligencenode,Series A,"$4,000,000","May 27, 2015",Early Stage Venture,,Yes,2,
Series A - Stride Health,https://www.crunchbase.com/funding_round/stride-health-series-a--a7ffe072,Stride Health,https://www.crunchbase.com/organization/stride-health,Series A,"$13,000,000","May 20, 2015",Early Stage Venture,,Yes,3,1
Series B - ClarVista Medical,https://www.crunchbase.com/funding_round/clarvista-medical-series-b--9f2fa10a,ClarVista Medical,https://www.crunchbase.com/organization/clarvista-medical,Series B,"$14,520,000","May 20, 2015",Early Stage Venture,,Yes,3,1
Series G - MuleSoft,https://www.crunchbase.com/funding_round/mulesoft-series-g--76aea2ee,MuleSoft,https://www.crunchbase.com/organization/mulesoft,Series G,"$128,000,000","May 19, 2015",Late Stage Venture,"$1,375,000,000",Yes,14,7
Seed Round - Little Labs,https://www.crunchbase.com/funding_round/little-labs-seed--fd41c2d3,Little Labs,https://www.crunchbase.com/organization/little-labs,Seed,"$3,000,000","May 19, 2015",Seed,,Yes,5,2
Series B - Intact Vascular,https://www.crunchbase.com/funding_round/intact-vascular-series-b--365ccf6f,Intact Vascular,https://www.crunchbase.com/organization/intact-vascular,Series B,"$38,000,000","May 14, 2015",Early Stage Venture,,Yes,3,1
Series D - Cartiva,https://www.crunchbase.com/funding_round/cartiva-series-d--debeda8f,Cartiva,https://www.crunchbase.com/organization/cartiva,Series D,"$8,500,000","May 11, 2015",Late Stage Venture,,Yes,2,1
Series A - Genies,https://www.crunchbase.com/funding_round/blend-systems-series-a--43b521a7,Genies,https://www.crunchbase.com/organization/blend-systems,Series A,"$6,300,000","May 7, 2015",Early Stage Venture,,Yes,10,2
Series B - Moximed,https://www.crunchbase.com/funding_round/moximed-series-b--9781d073,Moximed,https://www.crunchbase.com/organization/moximed,Series B,"$33,000,000","May 7, 2015",Early Stage Venture,"$50,000,000",Yes,5,3
Series B - Robinhood,https://www.crunchbase.com/funding_round/analyst-series-b--c5986995,Robinhood,https://www.crunchbase.com/organization/analyst,Series B,"$50,000,000","May 7, 2015",Early Stage Venture,,Yes,8,5
Seed Round - Naked Labs,https://www.crunchbase.com/funding_round/naked-labs-seed--50dd18ee,Naked Labs,https://www.crunchbase.com/organization/naked-labs,Seed,,"May 5, 2015",Seed,,Yes,5,
Series A - MORE Health,https://www.crunchbase.com/funding_round/more-health-series-a--491d3397,MORE Health,https://www.crunchbase.com/organization/more-health,Series A,"$3,000,000","May 2, 2015",Early Stage Venture,,Yes,1,1
Series D - Mirna Therapeutics,https://www.crunchbase.com/funding_round/mirna-therapeutics-series-d--ec1a4447,Mirna Therapeutics,https://www.crunchbase.com/organization/mirna-therapeutics,Series D,"$41,800,000","Apr 30, 2015",Late Stage Venture,,Yes,11,3
Series C - Naaptol,https://www.crunchbase.com/funding_round/naaptol-series-c--863ca9a4,Naaptol,https://www.crunchbase.com/organization/naaptol,Series C,"$21,000,000","Apr 28, 2015",Late Stage Venture,,Yes,4,1
Series B - CRISPR Therapeutics,https://www.crunchbase.com/funding_round/crispr-therapeutics-series-b--88b76300,CRISPR Therapeutics,https://www.crunchbase.com/organization/crispr-therapeutics,Series B,"$64,000,000","Apr 28, 2015",Early Stage Venture,,Yes,8,2
Series A - Green Chef,https://www.crunchbase.com/funding_round/green-chef-series-a--3db951e0,Green Chef,https://www.crunchbase.com/organization/green-chef,Series A,"$15,500,000","Apr 14, 2015",Early Stage Venture,,Yes,2,1
Series A - Hello Alfred,https://www.crunchbase.com/funding_round/alfred-series-a--f06e2808,Hello Alfred,https://www.crunchbase.com/organization/alfred,Series A,"$10,500,000","Apr 14, 2015",Early Stage Venture,,Yes,4,4
"Series B - Niara, Inc.",https://www.crunchbase.com/funding_round/niara-inc-series-b--353324cd,"Niara, Inc.",https://www.crunchbase.com/organization/niara-inc,Series B,"$20,000,000","Apr 9, 2015",Early Stage Venture,,Yes,3,3
Seed Round - Folloze,https://www.crunchbase.com/funding_round/folloze-seed--b3b16772,Folloze,https://www.crunchbase.com/organization/folloze,Seed,"$3,300,000","Apr 8, 2015",Seed,,Yes,4,
Series B - Placester,https://www.crunchbase.com/funding_round/placester-series-b--476e6463,Placester,https://www.crunchbase.com/organization/placester,Series B,"$15,000,000","Apr 7, 2015",Early Stage Venture,,Yes,2,2
Seed Round - ScoreStream,https://www.crunchbase.com/funding_round/scorestream-seed--cc8609f9,ScoreStream,https://www.crunchbase.com/organization/scorestream,Seed,"$2,951,544","Apr 6, 2015",Seed,"$10,000,000",Yes,6,
Series A - Fyusion,https://www.crunchbase.com/funding_round/fyusion-series-a--4407ed82,Fyusion,https://www.crunchbase.com/organization/fyusion,Series A,"$13,000,000","Apr 2, 2015",Early Stage Venture,,Yes,2,
Venture Round - SmartDrive Systems,https://www.crunchbase.com/funding_round/smartdrive-systems-series-unknown--a59352ce,SmartDrive Systems,https://www.crunchbase.com/organization/smartdrive-systems,Venture - Series Unknown,"$50,000,000","Mar 30, 2015",,,Yes,3,2
Series B - Aera Technology,https://www.crunchbase.com/funding_round/fusionops-series-b--c242256b,Aera Technology,https://www.crunchbase.com/organization/fusionops,Series B,"$12,000,000","Mar 26, 2015",Early Stage Venture,,Yes,1,1
Series A - Cotopaxi,https://www.crunchbase.com/funding_round/cotopaxi-series-a--a2a159d5,Cotopaxi,https://www.crunchbase.com/organization/cotopaxi,Series A,"$6,500,000","Mar 24, 2015",Early Stage Venture,,Yes,8,3
Series C - Cohere Technologies,https://www.crunchbase.com/funding_round/cohere-technologies-series-c--944b340f,Cohere Technologies,https://www.crunchbase.com/organization/cohere-technologies,Series C,"$35,000,000","Mar 24, 2015",Late Stage Venture,,Yes,7,2
Series A - Galera Therapeutics,https://www.crunchbase.com/funding_round/galera-therapeutics-series-a--0181e97d,Galera Therapeutics,https://www.crunchbase.com/organization/galera-therapeutics,Series A,"$4,700,000","Mar 19, 2015",Early Stage Venture,,Yes,3,4
Series B - Collective Health,https://www.crunchbase.com/funding_round/collectivehealth-series-b--ee0802c5,Collective Health,https://www.crunchbase.com/organization/collectivehealth,Series B,"$32,000,000","Mar 18, 2015",Early Stage Venture,,Yes,7,4
Series B - FiftyThree,https://www.crunchbase.com/funding_round/fiftythree-series-b--c1e7fe8e,FiftyThree,https://www.crunchbase.com/organization/fiftythree,Series B,"$30,000,000","Mar 17, 2015",Early Stage Venture,,Yes,4,1
