Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Announced Date,Funding Stage,Pre-Money Valuation,Equity Only Funding,Number of Investors,Number of Partner Investors
Grant - Plug Power,https://www.crunchbase.com/funding_round/plug-power-grant--860d073b,Plug Power,https://www.crunchbase.com/organization/plug-power,Grant,"$399,884","Jun 5, 2007",,,No,1,
Grant - Gaia Power Technologies,https://www.crunchbase.com/funding_round/gaia-power-technologies-grant--bec199bf,Gaia Power Technologies,https://www.crunchbase.com/organization/gaia-power-technologies,Grant,"$674,713","May 21, 2007",,,No,1,
Grant - HydroQual Environmental Engineers & Scie,https://www.crunchbase.com/funding_round/hydroqual-environmental-engineers-scie-grant--77df61a3,HydroQual Environmental Engineers & Scie,https://www.crunchbase.com/organization/hydroqual-environmental-engineers-scie,Grant,"$581,789","May 17, 2007",,,No,1,
Grant - Connected Energy,https://www.crunchbase.com/funding_round/connected-energy-grant--81ec2764,Connected Energy,https://www.crunchbase.com/organization/connected-energy,Grant,"$353,482","Apr 30, 2007",,,No,1,
Grant - Cold Point ,https://www.crunchbase.com/funding_round/cold-point-corp-grant--975e87da,Cold Point ,https://www.crunchbase.com/organization/cold-point-corp,Grant,"$39,165","Apr 16, 2007",,,No,1,
Grant - Argus Avionics,https://www.crunchbase.com/funding_round/argus-avionics-grant--afdc30da,Argus Avionics,https://www.crunchbase.com/organization/argus-avionics,Grant,"$250,000","Apr 16, 2007",,,No,1,
Grant - Energy Research Center ,https://www.crunchbase.com/funding_round/energy-research-center-inc-grant--1208d33d,Energy Research Center ,https://www.crunchbase.com/organization/energy-research-center-inc,Grant,"$505,903","Apr 16, 2007",,,No,1,
Grant - Fulton Companies,https://www.crunchbase.com/funding_round/fulton-companies-grant--191d0fb0,Fulton Companies,https://www.crunchbase.com/organization/fulton-companies,Grant,"$300,000","Apr 16, 2007",,,No,1,
Grant - New Visual Media Group,https://www.crunchbase.com/funding_round/new-visual-media-group-grant--1bc9cd57,New Visual Media Group,https://www.crunchbase.com/organization/new-visual-media-group,Grant,"$300,000","Mar 30, 2007",,,No,1,
Grant - Shurepower,https://www.crunchbase.com/funding_round/shurepower-grant--6927f8d1,Shurepower,https://www.crunchbase.com/organization/shurepower,Grant,"$390,582","Mar 30, 2007",,,No,1,
Grant - Progressive Machine & Design,https://www.crunchbase.com/funding_round/progressive-machine-design-grant--305da441,Progressive Machine & Design,https://www.crunchbase.com/organization/progressive-machine-design,Grant,"$280,504","Mar 30, 2007",,,No,1,
Grant - Telematics Services,https://www.crunchbase.com/funding_round/telematics-services-grant--70976ddd,Telematics Services,https://www.crunchbase.com/organization/telematics-services,Grant,"$549,914","Mar 30, 2007",,,No,1,
Grant - Taconic Energy,https://www.crunchbase.com/funding_round/taconic-energy-grant--ac86deba,Taconic Energy,https://www.crunchbase.com/organization/taconic-energy,Grant,"$699,360","Mar 30, 2007",,,No,1,
Grant - Solid State Cooling Systems,https://www.crunchbase.com/funding_round/solid-state-cooling-systems-grant--dc1f395e,Solid State Cooling Systems,https://www.crunchbase.com/organization/solid-state-cooling-systems,Grant,"$100,000","Mar 30, 2007",,,No,1,
Grant - Micropen Technologies,https://www.crunchbase.com/funding_round/micropen-technologies-corporation-grant--6c7d53fc,Micropen Technologies,https://www.crunchbase.com/organization/micropen-technologies-corporation,Grant,"$75,000","Mar 30, 2007",,,No,1,
Grant - Think-21,https://www.crunchbase.com/funding_round/think-21-grant--57cc7984,Think-21,https://www.crunchbase.com/organization/think-21,Grant,"$25,365","Mar 30, 2007",,,No,1,
Grant - ENrG,https://www.crunchbase.com/funding_round/enrg-incorporated-grant--9e055d83,ENrG,https://www.crunchbase.com/organization/enrg-incorporated,Grant,"$499,990","Mar 26, 2007",,,No,1,
Grant - ZEV Technologies,https://www.crunchbase.com/funding_round/zev-technologies-inc-grant--9a315a47,ZEV Technologies,https://www.crunchbase.com/organization/zev-technologies-inc,Grant,"$3,960","Mar 26, 2007",,,No,1,
Grant - CMG Tech,https://www.crunchbase.com/funding_round/cmg-tech-grant--8b0d3c11,CMG Tech,https://www.crunchbase.com/organization/cmg-tech,Grant,"$100,000","Mar 26, 2007",,,No,1,
Grant - Windo-Therm,https://www.crunchbase.com/funding_round/windo-therm-llc-grant--42558444,Windo-Therm,https://www.crunchbase.com/organization/windo-therm-llc,Grant,"$163,837","Mar 15, 2007",,,No,1,
Grant - Atlantis Energy Systems,https://www.crunchbase.com/funding_round/atlantis-energy-systems-grant--5d9359ef,Atlantis Energy Systems,https://www.crunchbase.com/organization/atlantis-energy-systems,Grant,"$1,000,000","Mar 15, 2007",,,No,1,
Series B - Gaia Power Technologies,https://www.crunchbase.com/funding_round/gaia-power-technologies-series-b--1aeb5292,Gaia Power Technologies,https://www.crunchbase.com/organization/gaia-power-technologies,Series B,"$2,900,000","Mar 12, 2007",Early Stage Venture,,Yes,4,
Grant - Ithaca Carshare,https://www.crunchbase.com/funding_round/ithaca-carshare-grant--cb90b678,Ithaca Carshare,https://www.crunchbase.com/organization/ithaca-carshare,Grant,"$177,220","Mar 6, 2007",,,No,1,
Grant - Sustainable Energy Developments,https://www.crunchbase.com/funding_round/sustainable-energy-developments-grant--e1339eeb,Sustainable Energy Developments,https://www.crunchbase.com/organization/sustainable-energy-developments,Grant,"$167,630","Mar 6, 2007",,,No,1,
Grant - MPI systems ,https://www.crunchbase.com/funding_round/mpi-systems-inc-grant--58b795ac,MPI systems ,https://www.crunchbase.com/organization/mpi-systems-inc,Grant,"$75,000","Mar 6, 2007",,,No,1,
Grant - Sunwize Technologies,https://www.crunchbase.com/funding_round/sunwize-technologies-grant--f7bae51a,Sunwize Technologies,https://www.crunchbase.com/organization/sunwize-technologies,Grant,"$12,540","Feb 20, 2007",,,No,1,
Grant - Custom Electronics,https://www.crunchbase.com/funding_round/custom-electronics-grant--6e88e0a3,Custom Electronics,https://www.crunchbase.com/organization/custom-electronics,Grant,"$200,000","Jan 22, 2007",,,No,1,
Grant - The Toro Company,https://www.crunchbase.com/funding_round/the-toro-company-grant--3d6afbbf,The Toro Company,https://www.crunchbase.com/organization/the-toro-company,Grant,"$320,560","Jan 17, 2007",,,No,1,
Grant - H2 Pump,https://www.crunchbase.com/funding_round/h2-pump-grant--d62753d4,H2 Pump,https://www.crunchbase.com/organization/h2-pump,Grant,"$794,049","Jan 9, 2007",,,No,1,
Grant - groSolar,https://www.crunchbase.com/funding_round/grosolar-grant--8aac2168,groSolar,https://www.crunchbase.com/organization/grosolar,Grant,"$198,715","Jan 9, 2007",,,No,1,
Grant - Brown Coach,https://www.crunchbase.com/funding_round/brown-coach-grant--dc1676b6,Brown Coach,https://www.crunchbase.com/organization/brown-coach,Grant,"$199,016","Dec 29, 2006",,,No,1,
Grant - Mascoma,https://www.crunchbase.com/funding_round/mascoma-corporation-grant--af6c3215,Mascoma,https://www.crunchbase.com/organization/mascoma-corporation,Grant,"$14,800,000","Dec 20, 2006",,,No,2,
Grant - Electrovaya,https://www.crunchbase.com/funding_round/electrovaya-grant--a85f38f0,Electrovaya,https://www.crunchbase.com/organization/electrovaya,Grant,"$72,000","Dec 19, 2006",,,No,1,
Grant - Atlantis Energy Systems,https://www.crunchbase.com/funding_round/atlantis-energy-systems-grant--c991f5db,Atlantis Energy Systems,https://www.crunchbase.com/organization/atlantis-energy-systems,Grant,"$10,213","Dec 8, 2006",,,No,1,
Grant - Wakonda Technologies,https://www.crunchbase.com/funding_round/wakonda-technologies-grant--339f6ff4,Wakonda Technologies,https://www.crunchbase.com/organization/wakonda-technologies,Grant,"$37,810","Dec 8, 2006",,,No,1,
Grant - Folsom Technologies International,https://www.crunchbase.com/funding_round/folsom-technologies-international-llc-grant--0a3f52bf,Folsom Technologies International,https://www.crunchbase.com/organization/folsom-technologies-international-llc,Grant,"$499,999","Dec 8, 2006",,,No,1,
Grant - Woodcrest at Leonard Park,https://www.crunchbase.com/funding_round/woodcrest-at-leonard-park-grant--d0dde1fa,Woodcrest at Leonard Park,https://www.crunchbase.com/organization/woodcrest-at-leonard-park,Grant,"$14,358","Nov 6, 2006",,,No,1,
Grant - Think Energy,https://www.crunchbase.com/funding_round/think-energy-grant--f856b73b,Think Energy,https://www.crunchbase.com/organization/think-energy,Grant,"$89,405","Nov 6, 2006",,,No,1,
Grant - ENrG,https://www.crunchbase.com/funding_round/enrg-incorporated-grant--cfd5794a,ENrG,https://www.crunchbase.com/organization/enrg-incorporated,Grant,"$499,890","Oct 23, 2006",,,No,1,
Grant - Plug Power,https://www.crunchbase.com/funding_round/plug-power-grant--fb85273a,Plug Power,https://www.crunchbase.com/organization/plug-power,Grant,"$406,000","Oct 10, 2006",,,No,1,
Grant - Sclafani Petroleum,https://www.crunchbase.com/funding_round/sclafani-petroleum-grant--b44a7b2c,Sclafani Petroleum,https://www.crunchbase.com/organization/sclafani-petroleum,Grant,"$15,000","Aug 14, 2006",,,No,1,
Grant - SuperPower,https://www.crunchbase.com/funding_round/superpower-grant--26d0c063,SuperPower,https://www.crunchbase.com/organization/superpower,Grant,"$728,618","Aug 8, 2006",,,No,1,
Grant - Association for Energy Affordability,https://www.crunchbase.com/funding_round/association-for-energy-affordability-grant--5e852ed3,Association for Energy Affordability,https://www.crunchbase.com/organization/association-for-energy-affordability,Grant,"$29,280","Aug 2, 2006",,,No,1,
Grant - Mohawk Innovative Technology,https://www.crunchbase.com/funding_round/mohawk-innovative-technology-inc-grant--770aa756,Mohawk Innovative Technology,https://www.crunchbase.com/organization/mohawk-innovative-technology-inc,Grant,"$398,239","Jul 13, 2006",,,No,1,
Grant - Electrovaya,https://www.crunchbase.com/funding_round/electrovaya-grant--ef2915cc,Electrovaya,https://www.crunchbase.com/organization/electrovaya,Grant,"$770,000","Jun 14, 2006",,,No,1,
Grant - New Process Gear,https://www.crunchbase.com/funding_round/new-process-gear-grant--51c7e15d,New Process Gear,https://www.crunchbase.com/organization/new-process-gear,Grant,"$48,000","May 4, 2006",,,No,1,
Grant - Initiatives Consulting,https://www.crunchbase.com/funding_round/initiatives-consulting-grant--9181be36,Initiatives Consulting,https://www.crunchbase.com/organization/initiatives-consulting,Grant,"$1,500","Apr 18, 2006",,,No,1,
Grant - RPC Photonics,https://www.crunchbase.com/funding_round/rpc-photonics-grant--c81c4cf7,RPC Photonics,https://www.crunchbase.com/organization/rpc-photonics,Grant,"$199,532","Mar 31, 2006",,,No,1,
Grant - Edison Price Lighting,https://www.crunchbase.com/funding_round/edison-price-lighting-grant--c61b2e07,Edison Price Lighting,https://www.crunchbase.com/organization/edison-price-lighting,Grant,"$100,000","Mar 31, 2006",,,No,1,
